# Chunk-averaged data for fix stress_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount c_mystress[1] c_mystress[2] c_mystress[3] density/number
1000000 1000 77920.00000000006
  482 -1.85 11.402 -6773.31 -2710.18 -2299.77 0.10169
  483 -1.75 11.308 2238.46 7700.94 7805.35 0.100851
  484 -1.65 11.384 -528.774 -6505.37 -9267.3 0.101529
  485 -1.55 11.309 -8512.58 -9569.87 -12813 0.10086
  486 -1.45 11.389 12005.4 4694.71 2232.19 0.101574
  487 -1.35 11.313 -4870.59 1572.57 6527.07 0.100896
  488 -1.25 11.329 7365.05 -4480.48 -3389.78 0.101039
  489 -1.15 11.187 8340.16 -11101.5 7845.5 0.0997721
  490 -1.05 11.227 -5696.59 -7620.69 -592.792 0.100129
  491 -0.95 11.313 -9634.98 -2305.94 4991.56 0.100896
  492 -0.85 11.181 2836.6 3660.09 21096.6 0.0997186
  493 -0.75 11.407 958.449 11052.8 -1846.81 0.101734
  494 -0.65 11.267 -7728.63 9955.36 -2290.79 0.100486
  495 -0.55 11.299 15303.4 6402.79 3571.15 0.100771
  496 -0.45 11.101 -3835.91 -4384.07 -9317.18 0.0990051
  497 -0.35 11.485 4077.63 3110.2 721.289 0.10243
  498 -0.25 11.254 -4061.3 130.423 -13531.3 0.10037
  499 -0.15 11.417 343.301 -1336.77 -4662.29 0.101823
  500 -0.05 11.265 -2830.69 16995.8 10033 0.100468
  501 0.05 11.217 10304.7 -3480.4 -8141.24 0.10004
  502 0.15 11.391 -6802.74 -1837.74 4797.18 0.101591
  503 0.25 11.249 -3151.93 -8032.91 6003.9 0.100325
  504 0.35 11.291 -7062.79 -7118.98 601.427 0.1007
  505 0.45 11.368 10606.7 5915.41 1656.92 0.101386
  506 0.55 11.322 -5178.71 10659.8 -1608.11 0.100976
  507 0.65 11.409 -7362.54 -6970.4 -3723.71 0.101752
  508 0.75 11.249 1718.71 4624.05 671.844 0.100325
  509 0.85 11.044 1977.14 3325.08 1976.22 0.0984967
  510 0.95 11.282 10943.4 9945.13 1204.3 0.100619
  511 1.05 11.34 -8023.38 -9546.23 -8726.28 0.101137
  512 1.15 11.345 2298.59 1002.23 2762.63 0.101181
  513 1.25 11.182 -3500.92 203.332 3720.23 0.0997275
  514 1.35 11.329 -7719.3 -13399.5 -2019.07 0.101039
  515 1.45 11.368 -223.362 4601.24 -4548.56 0.101386
  516 1.55 11.072 -8057.97 4986.1 -860.721 0.0987464
  517 1.65 11.318 -11503.2 3337.42 2111.86 0.10094
  518 1.75 11.166 997.923 8037.98 10491 0.0995848
  519 1.85 11.323 1796.76 -4982.96 -200.973 0.100985
  520 1.95 11.2 -237.753 6394.16 6062.29 0.099888
  521 2.05 11.417 -2975.8 2446.72 -6083.15 0.101823
  522 2.15 11.363 8697.42 1132.06 -2741.83 0.101342
  523 2.25 11.356 -4708.02 9398.45 -5833.59 0.101279
  524 2.35 11.029 54.1439 -2873.64 6905.21 0.0983629
  525 2.45 11.135 19.3305 -8286.96 8269.38 0.0993083
  526 2.55 11.22 -1872.56 -11410.4 -9813.15 0.100066
  527 2.65 11.282 3784.8 5071.04 713.003 0.100619
  528 2.75 11.194 2296.39 4318.37 423.997 0.0998345
  529 2.85 11.236 -977.736 3006.68 -424.633 0.100209
  530 2.95 11.327 3485.04 -1776.31 7683.28 0.101021
  531 3.05 11.374 3638.65 21.6181 11355.8 0.10144
  532 3.15 11.164 -5381.24 -7625.27 956.749 0.0995669
  533 3.25 11.292 3005.18 17153.5 -7.60049 0.100709
  534 3.35 11.457 -2464.71 4653.34 -10152.1 0.10218
  535 3.45 11.359 -1119.7 815.43 4763.27 0.101306
  536 3.55 11.207 8744.61 -6821.8 -13680.8 0.0999504
  537 3.65 11.112 -806.366 -5625.67 3322.46 0.0991032
  538 3.75 11.347 1424.8 -286.151 -7131.61 0.101199
  539 3.85 11.34 -3656.93 6762.89 9150.15 0.101137
  540 3.95 11.414 -843.723 2326.99 -3095.26 0.101797
  541 4.05 11.087 2506.04 -2239.01 1604.93 0.0988802
  542 4.15 11.107 1023.66 -5486.5 -5594.82 0.0990586
  543 4.25 11.479 2417.3 5498.85 -1486.78 0.102376
  544 4.35 11.322 12693.5 1786.26 8628.55 0.100976
  545 4.45 11.386 2380.12 -9374.82 26.4583 0.101547
  546 4.55 11.31 9548.72 8852.21 2100.44 0.100869
  547 4.65 11.13 -13575.5 -5020.84 -10195.8 0.0992637
  548 4.75 11.251 -9267.5 2699.09 -3851.95 0.100343
  549 4.85 11.083 -8194.3 -11983.4 -7805.07 0.0988445
  550 4.95 11.268 -4220.34 5014.64 1072.57 0.100494
  551 5.05 11.474 4256.25 4895.08 12170.3 0.102332
  552 5.15 11.388 11065.2 -4099.73 -735.867 0.101565
  553 5.25 11.388 -10336.3 -6795.88 -2780.46 0.101565
  554 5.35 11.159 -3116 -3434.32 2221.72 0.0995224
  555 5.45 11.403 -7067.42 -4453.08 -1649.54 0.101698
  556 5.55 11.231 10946.1 12050.7 6626.93 0.100164
  557 5.65 11.303 -4796.84 9251.41 2708.57 0.100807
  558 5.75 11.365 -2313.86 -141.496 -286.428 0.10136
  559 5.85 11.175 5566.21 12941.1 -1147.09 0.0996651
  560 5.95 11.34 1383.34 -5432.38 -4290.9 0.101137
  561 6.05 11.342 -9530.12 525.681 -9150.47 0.101154
  562 6.15 11.283 2619.24 2849.77 -6281.31 0.100628
  563 6.25 11.419 8376.68 -6528.96 4785.07 0.101841
  564 6.35 11.332 -8594.28 -11065.8 3630.04 0.101065
  565 6.45 11.282 1695.75 6219.06 1769.93 0.100619
  566 6.55 11.38 -1220.61 2208.14 1649.86 0.101493
  567 6.65 11.346 6407.14 -1957.62 -6798.56 0.10119
  568 6.75 11.279 -7252.64 -1739.04 2329.24 0.100593
  569 6.85 11.591 -1445.79 3490.83 5903.66 0.103375
  570 6.95 11.345 -157.203 -11180.3 -2152.62 0.101181
  571 7.05 11.318 -2748.36 8542.31 -7325.86 0.10094
  572 7.15 11.544 9185.13 1570.87 -2951.23 0.102956
  573 7.25 11.364 -1141.11 3327.07 2046.07 0.101351
  574 7.35 11.292 1795.19 -9874.85 5209.26 0.100709
  575 7.45 11.213 -10735.1 -4273.65 -5184.9 0.100004
  576 7.55 11.308 -10823.4 -140.832 -7328.62 0.100851
  577 7.65 11.363 7859.87 4498.63 2263.77 0.101342
  578 7.75 11.164 -3230.92 1428.16 1099.53 0.0995669
  579 7.85 11.124 -1217.13 -3240.17 3429.51 0.0992102
  580 7.95 11.185 1307.97 -2932.46 -1447.08 0.0997542
  581 8.05 11.119 -6248.43 1029.22 -1663.84 0.0991656
  582 8.15 11.1 6853.79 7992.89 7658.2 0.0989962
  583 8.25 11.288 8227.85 -4340.68 6227.05 0.100673
  584 8.35 11.076 -2078.16 174.762 1564.34 0.0987821
  585 8.45 11.083 -4946.92 -1531.67 -4296.63 0.0988445
  586 8.55 11.235 4938.39 -950.464 -4385.24 0.1002
  587 8.65 11.229 -1932.35 -7623.42 -5399.41 0.100147
  588 8.75 11.31 -601.775 13526.3 12770.9 0.100869
  589 8.85 11.3 -1108.37 -5644.1 1521.77 0.10078
  590 8.95 11.324 7111.9 4349.24 5695.46 0.100994
  591 9.05 11.252 359.485 1535.26 5504.9 0.100352
  592 9.15 11.314 6961.79 8018.75 4279.48 0.100905
  593 9.25 11.438 947.641 2121.16 -1450.74 0.102011
  594 9.35 11.43 6779.48 1123.69 7912.52 0.101939
  595 9.45 11.425 -7360.11 -7662.32 -6490.15 0.101895
  596 9.55 11.27 13124.9 2677.96 1026.95 0.100512
  597 9.65 11.664 -7384.85 -8290.26 -6955.61 0.104026
  598 9.75 11.461 12016.4 6079.15 3934.62 0.102216
  599 9.85 11.407 6214.75 -63.6057 -5369.67 0.101734
  600 9.95 11.747 -5668.28 2787.27 -10639.5 0.104766
  601 10.05 11.345 -5834.6 4738.71 -10723.2 0.101181
  602 10.15 11.375 -9450.27 423.749 -7920.55 0.101449
  603 10.25 11.574 10163.6 10512 10291.3 0.103224
  604 10.35 11.285 1182.97 2412.06 -5183.78 0.100646
  605 10.45 11.283 -12092.4 3809.84 -348.59 0.100628
  606 10.55 11.328 3477.23 12106.8 9459.29 0.10103
  607 10.65 11.069 -6517.2 982.58 -10266.1 0.0987197
  608 10.75 11.154 3171.15 -7668.35 -12201 0.0994778
  609 10.85 11.17 8209.86 -2130.62 4682.06 0.0996205
  610 10.95 10.937 -511.365 4879.12 -2678.67 0.0975424
  611 11.05 11.065 13705.1 -5273.27 -8090.85 0.098684
  612 11.15 11.228 -10601.4 -11719.4 -103.276 0.100138
  613 11.25 10.879 3971.3 466.243 2847.8 0.0970252
  614 11.35 10.766 6984.33 4259.05 2318.26 0.0960174
  615 11.45 10.926 -9419.56 -7660 -1339.88 0.0974443
  616 11.55 10.883 -2348.33 -4335.83 9171.09 0.0970608
  617 11.65 10.635 -8943.24 -18288.2 5503.67 0.094849
  618 11.75 10.844 -2653 -11277.7 -768.644 0.096713
  619 11.85 10.849 1630.58 7339.15 24176.5 0.0967576
  620 11.95 11.012 -12167 -8141.62 13353.8 0.0982113
  621 12.05 10.859 -15064.6 -13121.5 7739.85 0.0968468
  622 12.15 10.957 -188.711 -4420.69 22899.7 0.0977208
  623 12.25 11.258 10540 2871.87 17045.4 0.100405
  624 12.35 11.324 -5357.48 10655 14771.6 0.100994
  625 12.45 11.385 -2350.84 -5.27688 16799.5 0.101538
  626 12.55 11.525 15297 10904 13723.1 0.102787
  627 12.65 11.886 13995.5 15508.9 16834.4 0.106006
  628 12.75 11.985 5719.73 7909.7 1272.9 0.106889
  629 12.85 12.188 25771.6 26585.2 6012.84 0.1087
  630 12.95 12.348 7083 5240.38 676.058 0.110127
  631 13.05 12.686 8679.72 10105.6 -2634.51 0.113141
  632 13.15 12.724 13617.5 9921.24 -12573.1 0.11348
  633 13.25 12.762 9842.6 20287.5 -10962.4 0.113819
  634 13.35 12.741 4806.14 8197.49 -27714.8 0.113632
  635 13.45 12.642 -6970.25 -1769.97 -32638.1 0.112749
  636 13.55 12.435 11193.3 2747.32 -43118.7 0.110902
  637 13.65 12.55 -2899.52 -9723.64 -40103.6 0.111928
  638 13.75 12.149 -13953.2 -7992.89 -58366 0.108352
  639 13.85 11.766 -19753.8 -26068.9 -67322 0.104936
  640 13.95 11.523 -12831.7 -14980.2 -54409.5 0.102769
  641 14.05 11.095 -27004.5 -30542.7 -53956.1 0.0989516
  642 14.15 10.702 -23832.5 -20373.7 -36462.4 0.0954466
  643 14.25 10.163 -28632.5 -14920.3 -19854.9 0.0906395
  644 14.35 9.682 -19902.7 -11871.1 -3661.74 0.0863496
  645 14.45 9.437 -19553.6 -7232.72 30196 0.0841646
  646 14.55 9.146 1097.01 -14014.4 69715.4 0.0815693
  647 14.65 8.981 13473.4 645.439 81920.1 0.0800977
  648 14.75 8.846 8701.32 10668.5 103416 0.0788937
  649 14.85 8.845 1895.42 23899.2 112692 0.0788848
  650 14.95 8.991 9090.37 2703.86 121403 0.0801869
  651 15.05 9.114 13984.1 6680.94 129279 0.0812839
  652 15.15 9.376 3354.4 -285.713 133914 0.0836205
  653 15.25 9.603 -5522.21 2058.7 130197 0.0856451
  654 15.35 10.264 -1051.84 -9401.01 116812 0.0915402
  655 15.45 10.696 -2169.72 -15058.8 108953 0.0953931
  656 15.55 11.29 -3230.25 -7070.11 93867.3 0.100691
  657 15.65 12.027 -5148.63 -12689.7 93384.7 0.107264
  658 15.75 12.87 -2588.22 -5024.12 80548.4 0.114782
  659 15.85 13.665 -3066.39 -7402.38 55647.5 0.121872
  660 15.95 15.005 -10769.8 9636.23 37602.4 0.133823
  661 16.05 15.906 -365.681 -5538.18 21409 0.141859
  662 16.15 17.046 8982.51 -1303.39 8224.63 0.152026
  663 16.25 17.869 -11623.7 -7444.01 68.1088 0.159366
  664 16.35 18.619 2140.64 2211.42 -13730.9 0.166055
  665 16.45 19.349 14540 4496.28 -33330.2 0.172565
  666 16.55 19.192 9844.69 9141.24 -42873.6 0.171165
  667 16.65 18.842 -779.283 -5078.21 -50204.3 0.168044
  668 16.75 17.724 2066.96 3904.18 -69420.5 0.158073
  669 16.85 15.997 4410.19 14740.9 -77560.1 0.14267
  670 16.95 13.955 25309.5 13558.9 -92912.8 0.124459
  671 17.05 11.829 31029.7 31447.7 -103906 0.105498
  672 17.15 9.639 68945.8 57442.7 -113077 0.0859661
  673 17.25 7.609 78936.9 84216.3 -124104 0.0678614
  674 17.35 5.737 118430 119479 -124554 0.0511659
  675 17.45 4.62 -794914 -807360 -662937 0.0412038
  676 17.55 3.685 -1.47515e+06 -1.48013e+06 -1.06297e+06 0.0328649
  677 17.65 2.576 205516 209698 -91114 0.0229742
  678 17.75 2.056 223080 213010 -100040 0.0183366
  679 17.85 1.481 220975 221323 -81326.8 0.0132084
  680 17.95 1.088 223345 230836 -77949 0.00970341
  681 18.05 1.14 -1.45332e+06 -1.43076e+06 -1.04217e+06 0.0101672
  682 18.15 0.891 -1.58539e+06 -1.64245e+06 -1.11592e+06 0.00794645
  683 18.25 0.529 206582 243307 -101605 0.00471793
  684 18.35 0.339 178389 220018 -57080.9 0.0030234
  685 18.45 0.278 162678 281011 -85051.3 0.00247936
  686 18.55 0.221 168702 165766 -63541.5 0.001971
  687 18.65 0.862 -3.19286e+06 -3.04788e+06 -1.95796e+06 0.00768781
  688 18.75 0.379 -2.33828e+06 -2.41379e+06 -1.46945e+06 0.00338014
  689 18.85 1.037 -3.49966e+06 -3.50151e+06 -2.00454e+06 0.00924856
  690 18.95 0.349 -2.59728e+06 -2.6007e+06 -1.49114e+06 0.00311258
  691 19.05 1.217 -7.7063e+06 -7.70536e+06 -4.40777e+06 0.0108539
  692 19.15 1.921 -1.16457e+07 -1.16429e+07 -6.65917e+06 0.0171326
  693 19.25 2.117 -2.38975e+07 -2.38979e+07 -1.36726e+07 0.0188806
  694 19.35 3.695 -3.51227e+07 -3.51159e+07 -2.00972e+07 0.0329541
  695 19.45 8.375 -4.03317e+07 -4.03313e+07 -2.34447e+07 0.074693
  696 19.55 14.228 -4.03479e+07 -4.03477e+07 -2.38059e+07 0.126893
  697 19.65 20.471 -4.0223e+07 -4.02241e+07 -2.30136e+07 0.182572
  698 19.75 19.354 -4.00375e+07 -4.00372e+07 -2.29041e+07 0.17261
  699 19.85 26.98 -4.01837e+07 -4.01838e+07 -2.29896e+07 0.240623
  700 19.95 26.949 -3.99775e+07 -3.99775e+07 -2.28713e+07 0.240347
  701 20.05 26.986 -4.02719e+07 -4.02733e+07 -2.3405e+07 0.240677
  702 20.15 23.608 -4.03582e+07 -4.0358e+07 -2.34007e+07 0.21055
  703 20.25 17.113 -3.64584e+07 -3.64414e+07 -2.08599e+07 0.152624
  704 20.35 12.192 -4.01947e+07 -4.01952e+07 -2.29947e+07 0.108735
  705 20.45 5.69 -2.79906e+07 -2.79903e+07 -1.60131e+07 0.0507467
  706 20.55 3.678 -1.95549e+07 -1.95563e+07 -1.11871e+07 0.0328025
  707 20.65 3.218 -2.02906e+07 -2.02907e+07 -1.23237e+07 0.0287
  708 20.75 2.555 -1.2099e+07 -1.20989e+07 -7.3957e+06 0.022787
  709 20.85 1 -4.02398e+06 -4.02373e+06 -3.64158e+06 0.00891857
  710 20.95 0.98 -3.8382e+06 -3.83737e+06 -2.65027e+06 0.0087402
  711 21.05 2.098 -1.36463e+07 -1.36459e+07 -1.36699e+07 0.0187112
  712 21.15 1.649 -1.80312e+07 -1.80317e+07 -1.76632e+07 0.0147067
  713 21.25 2.777 -2.74055e+07 -2.74062e+07 -2.74536e+07 0.0247669
  714 21.35 4.997 -4.11295e+07 -4.11286e+07 -4.06731e+07 0.0445661
  715 21.45 10.159 -4.60742e+07 -4.60734e+07 -4.59145e+07 0.0906038
  716 21.55 18.22 -4.60131e+07 -4.60125e+07 -4.60907e+07 0.162496
  717 21.65 18.206 -4.60217e+07 -4.602e+07 -4.57695e+07 0.162372
  718 21.75 22.912 -4.60719e+07 -4.6072e+07 -4.58733e+07 0.204342
  719 21.85 28.754 -4.58722e+07 -4.58709e+07 -4.59494e+07 0.256445
  720 21.95 26.716 -4.53971e+07 -4.53963e+07 -4.54737e+07 0.238269
  721 22.05 26.293 -4.6166e+07 -4.61653e+07 -4.6245e+07 0.234496
  722 22.15 21.129 -4.58909e+07 -4.58914e+07 -4.55678e+07 0.188441
  723 22.25 15.983 -4.51642e+07 -4.51636e+07 -4.52425e+07 0.142546
  724 22.35 8.373 -4.13363e+07 -4.13372e+07 -4.14075e+07 0.0746752
  725 22.45 5.201 -3.22687e+07 -3.22684e+07 -3.23237e+07 0.0463855
  726 22.55 2.983 -2.73822e+07 -2.73837e+07 -2.74302e+07 0.0266041
  727 22.65 3.202 -2.30235e+07 -2.30231e+07 -2.30635e+07 0.0285573
  728 22.75 2.094 -9.08192e+06 -9.08187e+06 -9.09803e+06 0.0186755
  729 22.85 1.191 -4.36106e+06 -4.36092e+06 -4.36893e+06 0.010622
  730 22.95 0.974 -4.2664e+06 -4.26613e+06 -4.27457e+06 0.00868669
  731 23.05 1.85 -1.3631e+07 -1.36309e+07 -1.36577e+07 0.0164994
  732 23.15 1.871 -2.27022e+07 -2.27011e+07 -2.27456e+07 0.0166866
  733 23.25 3.436 -3.67409e+07 -3.67395e+07 -3.6811e+07 0.0306442
  734 23.35 7.91 -4.60558e+07 -4.60561e+07 -4.58679e+07 0.0705459
  735 23.45 11.269 -4.59669e+07 -4.59663e+07 -4.55023e+07 0.100503
  736 23.55 20.659 -4.61764e+07 -4.61762e+07 -4.62652e+07 0.184249
  737 23.65 18.864 -4.61436e+07 -4.61437e+07 -4.6231e+07 0.16824
  738 23.75 24.475 -4.61461e+07 -4.61456e+07 -4.62341e+07 0.218282
  739 23.85 29.642 -4.59194e+07 -4.59191e+07 -4.60073e+07 0.264364
  740 23.95 26.056 -4.57529e+07 -4.57532e+07 -4.53162e+07 0.232382
  741 24.05 25.139 -4.61083e+07 -4.61082e+07 -4.57731e+07 0.224204
  742 24.15 17.989 -4.57584e+07 -4.57591e+07 -4.58485e+07 0.160436
  743 24.25 13.956 -4.61128e+07 -4.61122e+07 -4.62015e+07 0.124468
  744 24.35 6.778 -4.07874e+07 -4.07827e+07 -4.08641e+07 0.0604501
  745 24.45 4.091 -2.7595e+07 -2.75947e+07 -2.76482e+07 0.0364859
  746 24.55 3.201 -2.73346e+07 -2.73344e+07 -2.65554e+07 0.0285484
  747 24.65 2.738 -1.82457e+07 -1.82456e+07 -1.77981e+07 0.0244191
  748 24.75 1.623 -4.23829e+06 -4.23869e+06 -3.5251e+06 0.0144748
  749 24.85 0.726 -4.11191e+06 -4.11231e+06 -3.58221e+06 0.00647488
  750 24.95 1.616 -1.21053e+07 -1.2105e+07 -7.30427e+06 0.0144124
  751 25.05 2.071 -1.20937e+07 -1.20936e+07 -7.23569e+06 0.0184704
  752 25.15 2.52 -2.40076e+07 -2.4005e+07 -1.37289e+07 0.0224748
  753 25.25 4.09 -3.62695e+07 -3.62719e+07 -2.16274e+07 0.036477
  754 25.35 8.561 -4.04722e+07 -4.04721e+07 -2.35271e+07 0.0763519
  755 25.45 15.283 -4.03123e+07 -4.03122e+07 -2.30539e+07 0.136303
  756 25.55 19.533 -4.04851e+07 -4.04849e+07 -2.35365e+07 0.174206
  757 25.65 19.541 -4.04584e+07 -4.04578e+07 -2.3518e+07 0.174278
  758 25.75 27.594 -4.03477e+07 -4.03479e+07 -2.30738e+07 0.246099
  759 25.85 28.274 -4.01223e+07 -4.01246e+07 -2.29467e+07 0.252164
  760 25.95 26.478 -4.03316e+07 -4.03313e+07 -2.30649e+07 0.236146
  761 26.05 22.68 -4.04609e+07 -4.04618e+07 -2.34578e+07 0.202273
  762 26.15 16.621 -4.04239e+07 -4.04256e+07 -2.4025e+07 0.148236
  763 26.25 11.026 -4.03562e+07 -4.03565e+07 -2.30797e+07 0.0983362
  764 26.35 5.651 -2.8152e+07 -2.8152e+07 -1.60996e+07 0.0503989
  765 26.45 3.183 -1.98794e+07 -1.98806e+07 -1.13691e+07 0.0283878
  766 26.55 2.506 -2.01187e+07 -2.01181e+07 -1.15052e+07 0.0223499
  767 26.65 2.278 -1.20633e+07 -1.20631e+07 -6.89905e+06 0.0203165
  768 26.75 0.043 -14657.6 5803.15 8051.45 0.000383499
  769 26.85 0.711 -3.83011e+06 -3.8292e+06 -2.19049e+06 0.00634111
  770 26.95 0.037 19666.2 1295.82 -2228.58 0.000329987
  771 27.05 0.253 -3.58972e+06 -3.58965e+06 -2.0499e+06 0.0022564
  772 27.15 0.047 -490.732 -7619.98 -2030.91 0.000419173
  773 27.25 0.265 -3.42463e+06 -3.42574e+06 -1.95949e+06 0.00236342
  774 27.35 0.257 -3.53236e+06 -3.53185e+06 -2.01961e+06 0.00229207
  775 27.45 0.022 -19491.4 8275.64 -3372.07 0.000196209
  776 27.55 0.26 -3.49234e+06 -3.49322e+06 -1.9982e+06 0.00231883
  777 27.65 0.261 -3.47924e+06 -3.47898e+06 -1.99044e+06 0.00232775
  778 27.75 0.027 31091.9 -1634.07 4765.9 0.000240801
  779 27.85 0.033 11906.9 17461.1 13654.3 0.000294313
  780 27.95 0.031 -7163.14 -3778 -7941.22 0.000276476
  781 28.05 0.479 -4.0639e+06 -4.06376e+06 -3.25734e+06 0.004272
  782 28.15 0.035 17695.2 19375.2 8702.83 0.00031215
  783 28.25 0.259 -4.01159e+06 -4.01119e+06 -4.01958e+06 0.00230991
  784 28.35 0.037 -8917.11 -2202.02 5833.2 0.000329987
  785 28.45 0.032 -2072.52 6757.48 -11989 0.000285394
  786 28.55 0.251 -3.61347e+06 -3.61716e+06 -2.06948e+06 0.00223856
  787 28.65 0.021 -10517.6 -23542.5 -20651.7 0.00018729
  788 28.75 0.015 18295.3 7633.07 5811.53 0.000133779
  789 28.85 0.032 17960.5 7221.75 -4909.45 0.000285394
  790 28.95 0.029 -16684.4 -10807.8 -9441.79 0.000258639
  791 29.05 0.025 -24512.3 -22541.1 -392.356 0.000222964
  792 29.15 0.022 7217.71 17607.5 11582.5 0.000196209
  793 29.25 0.022 14973.1 -1655.14 2483.34 0.000196209
  794 29.35 0.016 10053.9 25541.7 -976.796 0.000142697
  795 29.45 0.026 1899.77 26368.3 1692.89 0.000231883
  796 29.55 0.028 11413.9 10448.4 10419.4 0.00024972
  797 29.65 0.021 -5080.61 -5382.14 -4040.68 0.00018729
  798 29.75 0.025 3020.24 -17392.6 21418.5 0.000222964
  799 29.85 0.023 14139 21011.4 3426.41 0.000205127
  800 29.95 0.242 -3.75144e+06 -3.75224e+06 -2.14619e+06 0.00215829
  801 30.05 0.018 4739.69 -18239.4 -6161.17 0.000160534
  802 30.15 0.246 -4.22224e+06 -4.22095e+06 -4.23195e+06 0.00219397
  803 30.25 0.022 -10849.1 10150.2 -22402 0.000196209
  804 30.35 0.015 22533.8 30848.4 -3577.95 0.000133779
  805 30.45 0.235 -4.42002e+06 -4.41994e+06 -4.42903e+06 0.00209586
  806 30.55 0.235 -3.86318e+06 -3.86296e+06 -2.20936e+06 0.00209586
  807 30.65 0.011 -11080 -5878.2 -29735.4 9.81043e-05
  808 30.75 0.008 -32341.5 -8279.65 -3507.68 7.13486e-05
  809 30.85 0.019 33817 18992.3 -20235.8 0.000169453
  810 30.95 0.008 -67322.7 -20657.2 -28575.8 7.13486e-05
  811 31.05 0.01 13639.1 17725.8 27556.6 8.91857e-05
  812 31.15 0.008 -21580 -33016.7 11081.1 7.13486e-05
  813 31.25 0.005 -52541.2 -41951.1 51077.7 4.45929e-05
  814 31.35 0.004 24638.3 80527.7 2980.84 3.56743e-05
  815 31.45 0.009 38367.2 -16391.8 539.734 8.02672e-05
  816 31.55 0.006 -17037.9 -66364.6 -19283.2 5.35114e-05
  817 31.65 0.007 32636.3 43080.4 19515.9 6.243e-05
  818 31.75 0.005 11411.4 19410.8 18462 4.45929e-05
  819 31.85 0.006 20184.7 15773.7 1764.07 5.35114e-05
  820 31.95 0.008 -7221.11 -16849 -1949.82 7.13486e-05
  821 32.05 0.005 37547.5 34612.2 -1834.88 4.45929e-05
  822 32.15 0.231 -3.93027e+06 -3.93005e+06 -2.24893e+06 0.00206019
  823 32.25 0.226 -4.0166e+06 -4.01643e+06 -2.29755e+06 0.0020156
  824 32.35 0.001 119551 -1333.08 -13678.3 8.91857e-06
  825 32.45 0.45 -4.61724e+06 -4.61714e+06 -4.62724e+06 0.00401336
  826 32.55 0.006 -27504.9 -75620.8 -2212.18 5.35114e-05
  827 32.65 0.002 35944.6 44895 18225 1.78371e-05
  828 32.75 0.002 10086.7 -6006.87 -2888.75 1.78371e-05
  829 32.85 0.002 -2486.99 44488.8 9516.24 1.78371e-05
  830 32.95 0.002 1821.25 -11144.3 -939.562 1.78371e-05
  831 33.05 0 0 0 0 0
  832 33.15 0.001 -10093.9 67260.3 -11581.9 8.91857e-06
  833 33.25 0 0 0 0 0
  834 33.35 0 0 0 0 0
  835 33.45 0.004 -1810.91 60617.1 6007.88 3.56743e-05
  836 33.55 0 0 0 0 0
  837 33.65 0.225 -4.03482e+06 -4.03525e+06 -2.30727e+06 0.00200668
  838 33.75 0 0 0 0 0
  839 33.85 0 0 0 0 0
  840 33.95 0 0 0 0 0
  841 34.05 0 0 0 0 0
  842 34.15 0.224 -4.63791e+06 -4.63788e+06 -4.64754e+06 0.00199776
  843 34.25 0 0 0 0 0
  844 34.35 0.001 -4459.75 77195.3 -21564.2 8.91857e-06
  845 34.45 0.448 -4.34544e+06 -4.34543e+06 -3.48329e+06 0.00399552
  846 34.55 0 0 0 0 0
  847 34.65 0 0 0 0 0
  848 34.75 0 0 0 0 0
  849 34.85 0.224 -4.05286e+06 -4.05286e+06 -2.31763e+06 0.00199776
  850 34.95 0 0 0 0 0
  851 35.05 0 0 0 0 0
  852 35.15 0 0 0 0 0
  853 35.25 0 0 0 0 0
  854 35.35 0 0 0 0 0
  855 35.45 0 0 0 0 0
  856 35.55 0 0 0 0 0
  857 35.65 0.224 -4.63791e+06 -4.63788e+06 -4.64741e+06 0.00199776
  858 35.75 0 0 0 0 0
  859 35.85 0.224 -4.05285e+06 -4.05286e+06 -2.3175e+06 0.00199776
  860 35.95 0 0 0 0 0
  861 36.05 0 0 0 0 0
  862 36.15 0.224 -4.63792e+06 -4.63789e+06 -4.64762e+06 0.00199776
  863 36.25 0 0 0 0 0
  864 36.35 0 0 0 0 0
  865 36.45 0.224 -4.05296e+06 -4.05297e+06 -2.31853e+06 0.00199776
  866 36.55 0.224 -4.05283e+06 -4.05284e+06 -2.31729e+06 0.00199776
  867 36.65 0 0 0 0 0
  868 36.75 0 0 0 0 0
  869 36.85 0.224 -4.63791e+06 -4.63787e+06 -4.64728e+06 0.00199776
  870 36.95 0.224 -4.05286e+06 -4.05287e+06 -2.31739e+06 0.00199776
  871 37.05 0 0 0 0 0
  872 37.15 0 0 0 0 0
  873 37.25 0 0 0 0 0
  874 37.35 0 0 0 0 0
  875 37.45 0 0 0 0 0
  876 37.55 0.224 -4.63792e+06 -4.63789e+06 -4.64749e+06 0.00199776
  877 37.65 0 0 0 0 0
  878 37.75 0 0 0 0 0
  879 37.85 0.224 -4.6379e+06 -4.63787e+06 -4.64717e+06 0.00199776
  880 37.95 0 0 0 0 0
  881 38.05 0.224 -4.05296e+06 -4.05297e+06 -2.31835e+06 0.00199776
  882 38.15 0 0 0 0 0
  883 38.25 0 0 0 0 0
  884 38.35 0 0 0 0 0
  885 38.45 0 0 0 0 0
  886 38.55 0.224 -4.6379e+06 -4.63787e+06 -4.64706e+06 0.00199776
  887 38.65 0 0 0 0 0
  888 38.75 0 0 0 0 0
